Create a new task which typically has a start date and an end date. Tasks are activities that or more resources are expected to complete the specified time frame.,The Task class provides a public method SetStart() which allows specify starting for task. As input the takes an object of GanttCalendar class.,1
"Maintain Resource Properties;A has a properties, including holidays",GUI able to provide ability to change start/end date of a task.,0
Delete Tasks; Delete an existing task and all its associated information such to tasks or knowledge on what resources are supposed to work on them.,A class of task property provides interface functions to add and remove human resource assignments.,0
Create a new task which a start date and an end date. Tasks are activities that one or persons resources are expected to complete in the specified time frame.,human resource class contains the variable holidays. class provides to change and to get holidays. There can be multiple holidays.,0
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability a person certain,deleting a task the class calls AdjustTaskBoundsAlgorithm passes the of the deleted as a parameter. The AdjustTaskBoundsAlgorithm takes of handling releasing resources associated deleted task.,0
Change Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are,Every Start/End time for a subtask time for the parent need to change accordingly.,0
Create a new task which typically has a start date and end date. are activities that one more persons are expected complete in the specified time frame.,The class for holidays provides functions to get the start date and finish date. The class also provides function to check if a special date is in holiday.,0
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is subtask of task 1.",To remove tasks as subtasks GanttTree2 class a method which dedent selected nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and new parents.,1
Task Begin/End Times manually with user changes; the start or date either editing its properties or by the bar in the GUI.,The task manager class uses an object of dependency collection class to manage,0
"Add/Remove Tasks as Subtasks;A task can be made a subtask of another. For example, task 1.1 is a subtask of task 1.",GUI needs to ability to delete resources from a project.,0
"Add/Remove Tasks as Subtasks;A can be made a of another. For example, task 1.1 is a subtask of task 1.",User interface be able to provide an ability to specify whether a specific task in a milestone.,0
Create a new task which typically has start and end date. Tasks are activities that one or more persons are to complete in the specified frame.,When deleting a task GanttProject GanttTreeTableNode DefaultMutableTreeNode classes identify the of the task being deleted.,0
